record_id,doi,title,journal,record_index,source_format,source_chunk_ids,route,catalyst_class,catalyst,solvent,catalyst_smiles,catalyst_smiles_tier,solvent_smiles,solvent_smiles_tier,product,product_smiles,substrate_smiles,temperature_c,reaction_time_min,pressure_atm,catalyst_amount_g,PET_amount_g,solvent_amount_g,yield_percent,conversion_percent,selectivity_percent,judge_verdict,judge_drop_record,judge_n_fixes,judge_bad_fields,judge_critique,judge_fixes,n_citations,citations_resolve,corrected_catalyst,corrected_solvent,corrected_temperature_c,corrected_reaction_time_min,corrected_pressure_atm,corrected_catalyst_amount_g,corrected_PET_amount_g,corrected_solvent_amount_g,corrected_yield_percent,corrected_conversion_percent,corrected_selectivity_percent,corrected_fields,phase,phase_why,phase_by,structure_source,audit,catalyst_loading_wt,yield_basis,single_component,duplicate_of,quality_flags
10.1016/j.ces.2022.117875#6,10.1016/j.ces.2022.117875,Influence of the catalytic system on the methanolysis of polyethylene terephthalate at mild conditions: A systematic investigation,Chemical Engineering Science,6,Elsevier XML,e6e67cae-00a7-427e-b025-45383921317e;01b54042-eca9-4682-a66f-5f457306b68b;2d6bcd13-991a-43fd-9597-552d065c2d0f;6c9f1601-169f-4a53-aa30-e5d4d67808db,methanolysis,acid or base,TBD,methanol + dichloromethane,C1CN=C2NCCN2C1,LLM written,CO.ClCCl,LLM written,DMT,COC(=O)c1ccc(C(=O)OC)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,70.0,1200.0,,0.725,1.0,8.33,,,,incorrect,False,1,catalyst_amount_g,"The record lists a TBD amount of 0.725 g, but the paper never gives an explicit mass for TBD; it only mentions that TBD was tested and gave very high DMT yields. Since the exact amount is not reported, the provided value is unsupported. According to the methodology, the catalyst amount should be derived from the fixed 5.2 mmol ratio, which for TBD (M ≈ 151.2 g mol⁻¹) corresponds to 0.786 g. The entered 0.725 g is therefore incorrect.","[{""field"": ""catalyst_amount_g"", ""value"": 0.786, ""evidence"": ""Method section fixes catalyst‑to‑PET molar ratio to 1 : 1 (5.2 mmol per 1 g PET) (chunks e6e67cae-00a7-427e-b025-45383921317e, 01b54042-eca9-4682-a66f-5f457306b68b); TBD molar mass ≈151.2 g mol⁻¹ gives 5.2 mmol × 151.2 = 0.786 g""}]",4,True,TBD,methanol + dichloromethane,70.0,1200.0,,0.786,1.0,8.33,,,,catalyst_amount_g,homogeneous,"triazabicyclodecene, a soluble guanidine base",curated,LLM written,flagged,0.725,,True,,
10.1016/j.ces.2023.119356#0,10.1016/j.ces.2023.119356,Insight the influence of the catalyst basicity on glycolysis behavior of Polyethylene terephthalate (PET),Chemical Engineering Science,0,Elsevier XML,406fb3b0-d72d-4d49-a049-6115f80bb065;55d039e0-f6aa-4330-8d78-ccb464165a57,glycolysis,none,none,EG,,no catalyst,OCCO,LLM written,BHET,O=C(OCCO)c1ccc(C(=O)OCCO)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,250.0,60.0,,,3.75,22.75,11.06,100.0,,incorrect,False,1,catalyst_amount_g,"The uncatalyzed control experiment is described in the results where ""without the presence of a catalyst, only 11.06% of the BHET yield could be obtained"" and conversion is reported as 100 % (see chunk 55d039e0-f6aa-4330-8d78-ccb464165a57). The amount of catalyst was not added, so it is effectively 0 g. The record leaves catalyst_amount_g null, which should be 0.0 g according to the paper.","[{""field"": ""catalyst_amount_g"", ""value"": 0.0, ""evidence"": ""The paper states the reaction was performed \""without the presence of a catalyst\"" (chunk 55d039e0-f6aa-4330-8d78-ccb464165a57), implying 0 g catalyst.""}]",2,True,none,EG,250.0,60.0,,0.0,3.75,22.75,11.06,100.0,,catalyst_amount_g,uncatalysed,the paper reports no catalyst,tier,no catalyst,flagged,,,True,,
10.1016/j.ces.2023.119466#0,10.1016/j.ces.2023.119466,Chemical recycling of polyethylene terephthalate (PET) to monomers: Mathematical modeling of the transesterification reaction of bis(2-hydroxyethyl) terephthalate to dimethyl terephthalate,Chemical Engineering Science,0,Elsevier XML,cc230bb7-3d3b-40c8-86e1-96db4708a99a;5acfc751-d34a-4d52-8f15-a156cbec0a96;022816c8-3344-435e-92f5-ef806c4590ac,glycolysis,other,Na2CO3,methanol and ethylene glycol,O=C([O-])[O-].[Na+].[Na+],LLM written,CO.OCCO,confirmed,BHET,O=C(OCCO)c1ccc(C(=O)OCCO)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,65.0,90.0,,,,,71.6,,,correct,False,0,,"Record 0 matches Test A in Table 1 (yield 71.6%). The catalyst (Na2CO3), solvent (methanol and ethylene glycol), temperature (65 °C), reaction time (90 min) and yield are all reported correctly. No contradictory or missing required values are present.",,3,True,Na2CO3,methanol and ethylene glycol,65.0,90.0,,,,,71.6,,,,homogeneous,soluble carbonate,curated,LLM written,accepted,,molar,True,,
10.1016/j.ces.2023.119466#1,10.1016/j.ces.2023.119466,Chemical recycling of polyethylene terephthalate (PET) to monomers: Mathematical modeling of the transesterification reaction of bis(2-hydroxyethyl) terephthalate to dimethyl terephthalate,Chemical Engineering Science,1,Elsevier XML,cc230bb7-3d3b-40c8-86e1-96db4708a99a;5acfc751-d34a-4d52-8f15-a156cbec0a96;022816c8-3344-435e-92f5-ef806c4590ac,glycolysis,other,Na2CO3,methanol and ethylene glycol,O=C([O-])[O-].[Na+].[Na+],LLM written,CO.OCCO,confirmed,BHET,O=C(OCCO)c1ccc(C(=O)OCCO)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,65.0,90.0,,,,,91.3,,,correct,False,0,,"Record 1 corresponds to Test B in Table 1 (yield 91.3%). All reported fields agree with the paper; missing mass values are not provided in the text, so nulls are acceptable.",,3,True,Na2CO3,methanol and ethylene glycol,65.0,90.0,,,,,91.3,,,,homogeneous,soluble carbonate,curated,LLM written,accepted,,molar,True,,
10.1016/j.ces.2023.119466#2,10.1016/j.ces.2023.119466,Chemical recycling of polyethylene terephthalate (PET) to monomers: Mathematical modeling of the transesterification reaction of bis(2-hydroxyethyl) terephthalate to dimethyl terephthalate,Chemical Engineering Science,2,Elsevier XML,cc230bb7-3d3b-40c8-86e1-96db4708a99a;5acfc751-d34a-4d52-8f15-a156cbec0a96;022816c8-3344-435e-92f5-ef806c4590ac,glycolysis,other,Na2CO3,methanol and ethylene glycol,O=C([O-])[O-].[Na+].[Na+],LLM written,CO.OCCO,confirmed,BHET,O=C(OCCO)c1ccc(C(=O)OCCO)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,65.0,90.0,,,,,92.1,,,correct,False,0,,Record 2 reflects Test C (yield 92.1%) from Table 1. All data match the paper; no fields are erroneous or missing derivable values.,,3,True,Na2CO3,methanol and ethylene glycol,65.0,90.0,,,,,92.1,,,,homogeneous,soluble carbonate,curated,LLM written,accepted,,molar,True,,
10.1016/j.ces.2023.119466#3,10.1016/j.ces.2023.119466,Chemical recycling of polyethylene terephthalate (PET) to monomers: Mathematical modeling of the transesterification reaction of bis(2-hydroxyethyl) terephthalate to dimethyl terephthalate,Chemical Engineering Science,3,Elsevier XML,cc230bb7-3d3b-40c8-86e1-96db4708a99a;5acfc751-d34a-4d52-8f15-a156cbec0a96;022816c8-3344-435e-92f5-ef806c4590ac,glycolysis,other,Na2CO3,methanol and ethylene glycol,O=C([O-])[O-].[Na+].[Na+],LLM written,CO.OCCO,confirmed,BHET,O=C(OCCO)c1ccc(C(=O)OCCO)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,65.0,90.0,,,,,72.4,,,correct,False,0,,Record 3 matches Test D (yield 72.4%) in Table 1. All entries are consistent with the source; no required values are omitted.,,3,True,Na2CO3,methanol and ethylene glycol,65.0,90.0,,,,,72.4,,,,homogeneous,soluble carbonate,curated,LLM written,accepted,,molar,True,,
10.1016/j.ces.2023.119466#4,10.1016/j.ces.2023.119466,Chemical recycling of polyethylene terephthalate (PET) to monomers: Mathematical modeling of the transesterification reaction of bis(2-hydroxyethyl) terephthalate to dimethyl terephthalate,Chemical Engineering Science,4,Elsevier XML,cc230bb7-3d3b-40c8-86e1-96db4708a99a;5acfc751-d34a-4d52-8f15-a156cbec0a96;022816c8-3344-435e-92f5-ef806c4590ac,glycolysis,other,Na2CO3,methanol and ethylene glycol,O=C([O-])[O-].[Na+].[Na+],LLM written,CO.OCCO,confirmed,BHET,O=C(OCCO)c1ccc(C(=O)OCCO)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,65.0,90.0,,,,,94.5,,,correct,False,0,,Record 4 corresponds to Test E (yield 94.5%) from Table 1. The fields align with the reported experiment; missing mass fields are not given in the paper.,,3,True,Na2CO3,methanol and ethylene glycol,65.0,90.0,,,,,94.5,,,,homogeneous,soluble carbonate,curated,LLM written,accepted,,molar,True,,
10.1016/j.ces.2023.119466#5,10.1016/j.ces.2023.119466,Chemical recycling of polyethylene terephthalate (PET) to monomers: Mathematical modeling of the transesterification reaction of bis(2-hydroxyethyl) terephthalate to dimethyl terephthalate,Chemical Engineering Science,5,Elsevier XML,cc230bb7-3d3b-40c8-86e1-96db4708a99a;5acfc751-d34a-4d52-8f15-a156cbec0a96;022816c8-3344-435e-92f5-ef806c4590ac,glycolysis,other,Na2CO3,methanol and ethylene glycol,O=C([O-])[O-].[Na+].[Na+],LLM written,CO.OCCO,confirmed,BHET,O=C(OCCO)c1ccc(C(=O)OCCO)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,65.0,90.0,,,,,86.7,,,correct,False,0,,Record 5 reflects Test F (yield 86.7%) in Table 1. All reported data are accurate and no contradictory information is present.,,3,True,Na2CO3,methanol and ethylene glycol,65.0,90.0,,,,,86.7,,,,homogeneous,soluble carbonate,curated,LLM written,accepted,,molar,True,,
10.1016/j.ces.2023.119466#6,10.1016/j.ces.2023.119466,Chemical recycling of polyethylene terephthalate (PET) to monomers: Mathematical modeling of the transesterification reaction of bis(2-hydroxyethyl) terephthalate to dimethyl terephthalate,Chemical Engineering Science,6,Elsevier XML,cc230bb7-3d3b-40c8-86e1-96db4708a99a;5acfc751-d34a-4d52-8f15-a156cbec0a96;022816c8-3344-435e-92f5-ef806c4590ac,glycolysis,other,Na2CO3,methanol and ethylene glycol,O=C([O-])[O-].[Na+].[Na+],LLM written,CO.OCCO,confirmed,BHET,O=C(OCCO)c1ccc(C(=O)OCCO)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,65.0,90.0,,,,,91.2,,,correct,False,0,,Record 6 matches Test G (yield 91.2%) from Table 1. The experimental conditions and yield are correctly captured; no required fields are missing.,,3,True,Na2CO3,methanol and ethylene glycol,65.0,90.0,,,,,91.2,,,,homogeneous,soluble carbonate,curated,LLM written,accepted,,molar,True,,
10.1016/j.ces.2023.119466#7,10.1016/j.ces.2023.119466,Chemical recycling of polyethylene terephthalate (PET) to monomers: Mathematical modeling of the transesterification reaction of bis(2-hydroxyethyl) terephthalate to dimethyl terephthalate,Chemical Engineering Science,7,Elsevier XML,cc230bb7-3d3b-40c8-86e1-96db4708a99a;5acfc751-d34a-4d52-8f15-a156cbec0a96;022816c8-3344-435e-92f5-ef806c4590ac,glycolysis,other,Na2CO3,methanol and ethylene glycol,O=C([O-])[O-].[Na+].[Na+],LLM written,CO.OCCO,confirmed,BHET,O=C(OCCO)c1ccc(C(=O)OCCO)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,65.0,90.0,,,,,96.5,,,correct,False,0,,Record 7 corresponds to Test H (yield 96.5%) in Table 1. All values are consistent with the paper; missing quantitative amounts are not specified there.,,3,True,Na2CO3,methanol and ethylene glycol,65.0,90.0,,,,,96.5,,,,homogeneous,soluble carbonate,curated,LLM written,accepted,,molar,True,,
10.1016/j.ces.2023.119466#8,10.1016/j.ces.2023.119466,Chemical recycling of polyethylene terephthalate (PET) to monomers: Mathematical modeling of the transesterification reaction of bis(2-hydroxyethyl) terephthalate to dimethyl terephthalate,Chemical Engineering Science,8,Elsevier XML,cc230bb7-3d3b-40c8-86e1-96db4708a99a;5acfc751-d34a-4d52-8f15-a156cbec0a96;022816c8-3344-435e-92f5-ef806c4590ac,glycolysis,other,Na2CO3,methanol and ethylene glycol,O=C([O-])[O-].[Na+].[Na+],LLM written,CO.OCCO,confirmed,BHET,O=C(OCCO)c1ccc(C(=O)OCCO)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,65.0,90.0,,,,,71.2,,,correct,False,0,,Record 8 reflects Test I (yield 71.2%) from Table 1. The entry matches the reported data; no contradictions or missing derivable values exist.,,3,True,Na2CO3,methanol and ethylene glycol,65.0,90.0,,,,,71.2,,,,homogeneous,soluble carbonate,curated,LLM written,accepted,,molar,True,,
10.1016/j.ces.2023.119466#9,10.1016/j.ces.2023.119466,Chemical recycling of polyethylene terephthalate (PET) to monomers: Mathematical modeling of the transesterification reaction of bis(2-hydroxyethyl) terephthalate to dimethyl terephthalate,Chemical Engineering Science,9,Elsevier XML,cc230bb7-3d3b-40c8-86e1-96db4708a99a;5acfc751-d34a-4d52-8f15-a156cbec0a96;022816c8-3344-435e-92f5-ef806c4590ac,glycolysis,other,Na2CO3,methanol and ethylene glycol,O=C([O-])[O-].[Na+].[Na+],LLM written,CO.OCCO,confirmed,BHET,O=C(OCCO)c1ccc(C(=O)OCCO)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,65.0,90.0,,,,,94.4,,,correct,False,0,,Record 9 matches Test L (yield 94.4%) in Table 1. All fields agree with the source; the absent mass data are not provided in the article.,,3,True,Na2CO3,methanol and ethylene glycol,65.0,90.0,,,,,94.4,,,,homogeneous,soluble carbonate,curated,LLM written,accepted,,molar,True,,
10.1016/j.ces.2023.119466#10,10.1016/j.ces.2023.119466,Chemical recycling of polyethylene terephthalate (PET) to monomers: Mathematical modeling of the transesterification reaction of bis(2-hydroxyethyl) terephthalate to dimethyl terephthalate,Chemical Engineering Science,10,Elsevier XML,491c8f17-d12a-41e9-a66f-fc3ab03efc95;5acfc751-d34a-4d52-8f15-a156cbec0a96,glycolysis,other,Na2CO3,methanol and ethylene glycol,O=C([O-])[O-].[Na+].[Na+],LLM written,CO.OCCO,confirmed,BHET,O=C(OCCO)c1ccc(C(=O)OCCO)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,65.0,90.0,,,,,91.5,,,correct,False,0,,"Record 10 corresponds to validation experiment M in Table 5 (yield 91.5%). The catalyst, solvent, temperature, time and yield are correctly reported; other quantitative fields are not supplied in the paper.",,2,True,Na2CO3,methanol and ethylene glycol,65.0,90.0,,,,,91.5,,,,homogeneous,soluble carbonate,curated,LLM written,accepted,,molar,True,,
10.1016/j.ces.2023.119466#11,10.1016/j.ces.2023.119466,Chemical recycling of polyethylene terephthalate (PET) to monomers: Mathematical modeling of the transesterification reaction of bis(2-hydroxyethyl) terephthalate to dimethyl terephthalate,Chemical Engineering Science,11,Elsevier XML,491c8f17-d12a-41e9-a66f-fc3ab03efc95;5acfc751-d34a-4d52-8f15-a156cbec0a96,glycolysis,other,Na2CO3,methanol and ethylene glycol,O=C([O-])[O-].[Na+].[Na+],LLM written,CO.OCCO,confirmed,BHET,O=C(OCCO)c1ccc(C(=O)OCCO)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,65.0,90.0,,,,,94.6,,,correct,False,0,,"Record 11 matches validation experiment N (yield 94.6%) from Table 5. All listed data match the paper; missing mass values are not given, so nulls are appropriate.",,2,True,Na2CO3,methanol and ethylene glycol,65.0,90.0,,,,,94.6,,,,homogeneous,soluble carbonate,curated,LLM written,accepted,,molar,True,,
10.1016/j.ces.2023.119466#12,10.1016/j.ces.2023.119466,Chemical recycling of polyethylene terephthalate (PET) to monomers: Mathematical modeling of the transesterification reaction of bis(2-hydroxyethyl) terephthalate to dimethyl terephthalate,Chemical Engineering Science,12,Elsevier XML,491c8f17-d12a-41e9-a66f-fc3ab03efc95;5acfc751-d34a-4d52-8f15-a156cbec0a96,glycolysis,other,Na2CO3,methanol and ethylene glycol,O=C([O-])[O-].[Na+].[Na+],LLM written,CO.OCCO,confirmed,BHET,O=C(OCCO)c1ccc(C(=O)OCCO)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,65.0,90.0,,,,,71.7,,,correct,False,0,,Record 12 reflects validation experiment O (yield 71.7%) in Table 5. The entry is accurate; no contradictory or missing required fields are present.,,2,True,Na2CO3,methanol and ethylene glycol,65.0,90.0,,,,,71.7,,,,homogeneous,soluble carbonate,curated,LLM written,accepted,,molar,True,,
10.1016/j.ces.2023.119466#13,10.1016/j.ces.2023.119466,Chemical recycling of polyethylene terephthalate (PET) to monomers: Mathematical modeling of the transesterification reaction of bis(2-hydroxyethyl) terephthalate to dimethyl terephthalate,Chemical Engineering Science,13,Elsevier XML,491c8f17-d12a-41e9-a66f-fc3ab03efc95;5acfc751-d34a-4d52-8f15-a156cbec0a96,glycolysis,other,Na2CO3,methanol and ethylene glycol,O=C([O-])[O-].[Na+].[Na+],LLM written,CO.OCCO,confirmed,BHET,O=C(OCCO)c1ccc(C(=O)OCCO)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,65.0,90.0,,,,,88.5,,,correct,False,0,,Record 13 corresponds to validation experiment P (yield 88.5%) from Table 5. All reported parameters are consistent with the article; absent quantitative values are not reported elsewhere.,,2,True,Na2CO3,methanol and ethylene glycol,65.0,90.0,,,,,88.5,,,,homogeneous,soluble carbonate,curated,LLM written,accepted,,molar,True,,
10.1016/j.ces.2023.119466#14,10.1016/j.ces.2023.119466,Chemical recycling of polyethylene terephthalate (PET) to monomers: Mathematical modeling of the transesterification reaction of bis(2-hydroxyethyl) terephthalate to dimethyl terephthalate,Chemical Engineering Science,14,Elsevier XML,c55a0e6e-0624-4982-b23a-c711b8c6c588;1e8694d2-873f-4c76-abc7-78cf2d4f1d0c;5acfc751-d34a-4d52-8f15-a156cbec0a96,glycolysis,none,none,methanol and ethylene glycol,,no catalyst,CO.OCCO,confirmed,BHET,O=C(OCCO)c1ccc(C(=O)OCCO)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,65.0,90.0,,,,,0.0,0.0,,correct,False,0,,"Record 14 describes the uncatalyzed control experiment mentioned in the text (0 % conversion and 0 % yield after 90 min). The catalyst field ""none"" correctly indicates the absence of catalyst, and the reported outcomes match the paper.",,3,True,none,methanol and ethylene glycol,65.0,90.0,,,,,0.0,0.0,,,uncatalysed,the paper reports no catalyst,tier,no catalyst,accepted,,molar,True,,
10.1016/j.ces.2024.120103#0,10.1016/j.ces.2024.120103,Chemical upcycling of poly(ethylene terephthalate) with binary mixed alcohols toward value-added copolyester by depolymerization and repolymerization strategy,Chemical Engineering Science,0,Elsevier XML,b0ebed7f-9c39-44e2-ba87-3b1e837742ca;f7560bf0-3a56-4fa6-b320-fec3cdfad431,glycolysis,metal salt,zinc-acetate,EG/CHDM mixed alcohols,CC(=O)[O-].CC(=O)[O-].[Zn+2],confirmed,OCC1CCC(CO)CC1.OCCO,LLM written,BHET,O=C(OCCO)c1ccc(C(=O)OCCO)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,200.0,87.0,,0.02,40.0,,,100.0,,correct,False,0,,"The paper describes a one‑pot depolymerization of 40 g PET with EG/CHDM at 200 °C using 0.02 g zinc acetate. It states that complete conversion (100 %) is achieved after 87 min. Catalyst identity, amount, PET amount, temperature, reaction time and conversion all match the text; yield and selectivity are not reported, so null is appropriate.",,2,True,zinc-acetate,EG/CHDM mixed alcohols,200.0,87.0,,0.02,40.0,,,100.0,,,homogeneous,a compound class that dissolves at reaction temperature,soluble,confirmed,accepted,0.0005,,True,,
10.1016/j.ces.2024.120103#1,10.1016/j.ces.2024.120103,Chemical upcycling of poly(ethylene terephthalate) with binary mixed alcohols toward value-added copolyester by depolymerization and repolymerization strategy,Chemical Engineering Science,1,Elsevier XML,b0ebed7f-9c39-44e2-ba87-3b1e837742ca;fd42fadc-c871-4aec-bc85-07f8d7af2205;76906d8a-5d53-4b0d-b39c-0e0c6f4fac34,glycolysis,metal salt,zinc-acetate,EG/CHDM mixed alcohols,CC(=O)[O-].CC(=O)[O-].[Zn+2],confirmed,OCC1CCC(CO)CC1.OCCO,LLM written,BHET,O=C(OCCO)c1ccc(C(=O)OCCO)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,200.0,300.0,,0.02,40.0,,,,,correct,False,0,,"The paper mentions experiments extending the depolymerization time up to 300 min (e.g., molecular‑weight trends from 87 to 300 min). The same catalyst load (0.02 g) and conditions are used. Conversion is not explicitly reported for the 300 min run, so a null value is acceptable. All other fields agree with the described procedure.",,3,True,zinc-acetate,EG/CHDM mixed alcohols,200.0,300.0,,0.02,40.0,,,,,,homogeneous,a compound class that dissolves at reaction temperature,soluble,confirmed,accepted,0.0005,,True,,
10.1016/j.ces.2024.120103#2,10.1016/j.ces.2024.120103,Chemical upcycling of poly(ethylene terephthalate) with binary mixed alcohols toward value-added copolyester by depolymerization and repolymerization strategy,Chemical Engineering Science,2,Elsevier XML,53651529-c361-4bf0-9c3f-ba1c1186f29e;9889e95e-a004-4069-8abe-32007ee04105,glycolysis,metal salt,zinc-acetate,EG/CHDM mixed alcohols,CC(=O)[O-].CC(=O)[O-].[Zn+2],confirmed,OCC1CCC(CO)CC1.OCCO,LLM written,BHET,O=C(OCCO)c1ccc(C(=O)OCCO)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,200.0,30.0,,0.05,100.0,280.0,,25.0,,correct,False,0,,"In the hierarchical process the authors used 100 g PET, 250 g EG and 30 g CHDM (total 280 g solvent) with 0.05 g zinc acetate (0.05 wt% of PET) at 200 °C. The text reports a 25 % conversion after 30 min. Yield and selectivity are not given, so nulls are valid.",,2,True,zinc-acetate,EG/CHDM mixed alcohols,200.0,30.0,,0.05,100.0,280.0,,25.0,,,homogeneous,a compound class that dissolves at reaction temperature,soluble,confirmed,accepted,0.0005,,True,,
10.1016/j.ces.2024.120103#3,10.1016/j.ces.2024.120103,Chemical upcycling of poly(ethylene terephthalate) with binary mixed alcohols toward value-added copolyester by depolymerization and repolymerization strategy,Chemical Engineering Science,3,Elsevier XML,53651529-c361-4bf0-9c3f-ba1c1186f29e;9889e95e-a004-4069-8abe-32007ee04105,glycolysis,metal salt,zinc-acetate,EG/CHDM mixed alcohols,CC(=O)[O-].CC(=O)[O-].[Zn+2],confirmed,OCC1CCC(CO)CC1.OCCO,LLM written,BHET,O=C(OCCO)c1ccc(C(=O)OCCO)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,200.0,40.0,,0.05,100.0,280.0,,,,correct,False,0,,"The same hierarchical conditions are described for a 40 min reaction; the paper does not provide a conversion value for this specific time, so a null is permissible. All other parameters match the experimental description.",,2,True,zinc-acetate,EG/CHDM mixed alcohols,200.0,40.0,,0.05,100.0,280.0,,,,,homogeneous,a compound class that dissolves at reaction temperature,soluble,confirmed,accepted,0.0005,,True,,
10.1016/j.ces.2024.120103#4,10.1016/j.ces.2024.120103,Chemical upcycling of poly(ethylene terephthalate) with binary mixed alcohols toward value-added copolyester by depolymerization and repolymerization strategy,Chemical Engineering Science,4,Elsevier XML,53651529-c361-4bf0-9c3f-ba1c1186f29e;9889e95e-a004-4069-8abe-32007ee04105,glycolysis,metal salt,zinc-acetate,EG/CHDM mixed alcohols,CC(=O)[O-].CC(=O)[O-].[Zn+2],confirmed,OCC1CCC(CO)CC1.OCCO,LLM written,BHET,O=C(OCCO)c1ccc(C(=O)OCCO)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,200.0,50.0,,0.05,100.0,280.0,,,,correct,False,0,,"For the 50 min run of the hierarchical experiment, the paper again does not give a conversion figure, making the null value acceptable. Catalyst, solvent amounts, temperature and other data are consistent with the methodology.",,2,True,zinc-acetate,EG/CHDM mixed alcohols,200.0,50.0,,0.05,100.0,280.0,,,,,homogeneous,a compound class that dissolves at reaction temperature,soluble,confirmed,accepted,0.0005,,True,,
